activity_id,assay_chembl_id,assay_description,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,type,units,uo_units,value
25174092,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,3941261,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174093,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CN[C@@H](C)[C@@H](O)c1ccccc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1590,PSEUDOEPHEDRINE,CHEMBL1590,,3940989,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174094,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CN[C@@H](C)[C@H](O)c1ccccc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL211456,EPHEDRINE,CHEMBL211456,,3940293,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174095,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C/N=C(\NC)NCc1ccccc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1201260,BETHANIDINE,CHEMBL1201260,,3939932,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174096,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,,,CHEMBL5291721,Nat Commun,2023,CHEMBL30,CIMETIDINE,CHEMBL30,,3940098,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174097,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1466,DICUMAROL,CHEMBL1466,,3940213,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174098,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL4743867,,CHEMBL4743867,,3940391,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174099,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL53904,ZUCLOPENTHIXOL,CHEMBL53904,,3941307,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174100,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL370753,OPIPRAMOL,CHEMBL370753,,3940818,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174101,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL726,FLUPHENAZINE,CHEMBL726,,3940392,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174102,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL567,PERPHENAZINE,CHEMBL567,,3940884,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174103,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1201204,CEFPIRAMIDE,CHEMBL1201204,,3940034,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174104,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,Cc1cc(C2CCCCC2)n(O)c(=O)c1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1413,CICLOPIROX,CHEMBL1413,,3940092,>,1,1,>,,AC50,nM,3000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,3.0
25174105,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,,,CHEMBL5291721,Nat Commun,2023,CHEMBL73451,MEQUITAZINE,CHEMBL73451,,3940648,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174106,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,,,CHEMBL5291721,Nat Commun,2023,CHEMBL71752,VINPOCETINE,CHEMBL71752,,3941276,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174107,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1214598,UMIFENOVIR,CHEMBL1214598,4.72,3941598,=,1,1,=,,AC50,nM,18999.8,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,18.9998
25174108,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL779,TADALAFIL,CHEMBL779,,3941123,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174109,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CN[C@]1(c2ccccc2Cl)CCCCC1=O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL395091,ESKETAMINE,CHEMBL395091,,3941536,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174110,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1183717,ALMITRINE,CHEMBL1183717,,3939806,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174111,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL49,BUSPIRONE,CHEMBL49,,3939974,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174112,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1c2ccccc2C(=O)C1c1ccccc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL711,PHENINDIONE,CHEMBL711,,3940892,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174113,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL799,CILOSTAZOL,CHEMBL799,,3940097,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174115,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,,,CHEMBL5291721,Nat Commun,2023,CHEMBL456,ETHACRYNIC ACID,CHEMBL456,,3940314,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174116,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1441961,SOFALCONE,CHEMBL1441961,,3941073,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174117,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,Cc1cccc(C)c1NC(=O)C1CCCCN1C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1087,MEPIVACAINE,CHEMBL1087,,3940645,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174118,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,,,CHEMBL5291721,Nat Commun,2023,CHEMBL163238,PILSICAINIDE,CHEMBL163238,,3940911,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174119,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1591365,LIRANAFTATE,CHEMBL1591365,,3940579,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174120,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCOC(=O)c1ccc(N)cc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL278172,BENZOCAINE,CHEMBL278172,,3939912,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174121,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL607,MEPERIDINE,CHEMBL607,,3940641,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174122,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL475534,NITRENDIPINE,CHEMBL475534,,3940793,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174123,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1480,FELODIPINE,CHEMBL1480,,3940352,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174124,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL460291,LACIDIPINE,CHEMBL460291,,3940548,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174125,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL483,TENOFOVIR,CHEMBL483,,3941142,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174126,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,,,,CHEMBL5291721,Nat Commun,2023,CHEMBL2103737,HYDROXOCOBALAMIN,CHEMBL2103737,8.52,3941508,=,1,1,=,,AC50,nM,3.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,0.003
25174127,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL331378,ZOFENOPRIL,CHEMBL331378,,3941300,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174128,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1560,CAPTOPRIL,CHEMBL1560,,3939996,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174129,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL3039502,DUVELISIB,CHEMBL3039502,,3941668,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174130,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL498,CHLORPROPAMIDE,CHEMBL498,,3940080,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174131,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1148,TORSEMIDE,CHEMBL1148,,3941201,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174132,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)NNC(=O)c1ccncc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL92401,IPRONIAZID,CHEMBL92401,6.35,3940520,=,1,1,=,,AC50,nM,450.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,0.45
25174133,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL557555,CIPROFIBRATE,CHEMBL557555,,3940105,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174134,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL400599,BENFLUOREX,CHEMBL400599,,3939901,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174135,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL24072,PRENYLAMINE,CHEMBL24072,,3940951,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174136,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL476960,VOGLIBOSE,CHEMBL476960,,3941285,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174139,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1460,DIDANOSINE,CHEMBL1460,,3940215,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174140,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1129,TRIFLURIDINE,CHEMBL1129,,3941223,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174141,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1580,PENTOSTATIN,CHEMBL1580,5.18,3940876,=,1,1,=,,AC50,nM,6599.9,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,6.5999
25174142,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL253582,SUCROSE,CHEMBL253582,,3941551,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174143,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2[C@H]5O)N3C1O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL2105617,AJMALINE,CHEMBL2105617,,3939794,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174144,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL2107431,LYNESTRENOL,CHEMBL2107431,,3940605,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174145,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1201151,MESTRANOL,CHEMBL1201151,,3940654,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174146,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1201165,QUINESTROL,CHEMBL1201165,,3940999,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174147,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL691,4.61,3940319,=,1,1,=,,AC50,nM,24329.3,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,24.3293
25174148,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1162,NORETHINDRONE,CHEMBL1162,,3940802,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174149,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1479,DANAZOL,CHEMBL1479,,3940169,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174150,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,,,CHEMBL5291721,Nat Commun,2023,CHEMBL652,FLECAINIDE,CHEMBL652,,3940369,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174151,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL76688,SIVELESTAT,CHEMBL76688,,3941070,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
