activity_id,assay_chembl_id,assay_description,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,type,units,uo_units,value,activity_label
382348,CHEMBL761638,In vitro inhibition of collagen-induced platelet aggregation in human platelet-rich plasma (PRP),CCNc1ccc(-c2nnsc2-c2ccc(NCC)cc2)cc1,,,CHEMBL1122973,J Med Chem,1985,CHEMBL337345,,CHEMBL337345,,267952,=,1,1,=,,IC50,ug.mL-1,3.2,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,3.2,0
135687,CHEMBL733698,Inhibition of LPS-stimulated TNF-alpha production in monocyte cells,O=C1NCc2c(-c3ccc(F)cc3F)cc(NC3CCNCC3)cc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136271,Bioorg Med Chem Lett,2003,CHEMBL96432,,CHEMBL96432,8.35,174905,=,1,1,=,,IC50,nM,4.5,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,4.5,0
564616,CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,CHEMBL278643,,CHEMBL1183078,6.92,21829,=,1,1,=,,IC50,nM,120.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.12,1
406528,CHEMBL699491,In vitro inhibition of collagen-induced platelet aggregation in human platelet rich plasma,COc1ccc(-c2nc(C(C)C)sc2-c2ccc(OC)cc2)cc1,,,CHEMBL1121768,J Med Chem,1981,CHEMBL417147,,CHEMBL417147,,58391,=,1,1,=,,IC50,ug.mL-1,0.0032,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ng ml-1,UO_0000274,3.2,0
293341,CHEMBL698532,PGI-2 agonistic activity by measuring inhibition of 4 uM ADP-induced human platelet aggregation,O=C(O)COc1cccc2c1CCC(Cn1cc(C(c3ccccc3)c3ccccc3)cn1)C2,,,CHEMBL1150504,Bioorg Med Chem Lett,1995,CHEMBL11765,,CHEMBL11765,6.89,10070,=,1,1,=,,IC50,nM,130.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.13,1
459472,CHEMBL699333,Inhibition of cellular cholesterol biosynthesis using human fibroblasts in tissue culture,Nc1ccc(SC[C@@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,,,CHEMBL1127068,J Med Chem,1993,CHEMBL70611,AZALANSTAT,CHEMBL70611,10.05,127176,=,1,1,=,,IC50,nM,0.09,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.09,0
639274,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),CC1(C)OC(=O)c2cc3cc(OCc4cccc(C5(O)CCOCC5)c4)ccc3c(-c3ccccc3)c21,,,CHEMBL1129067,J Med Chem,1996,CHEMBL338867,,CHEMBL338867,7.1,245852,=,1,1,=,,IC50,nM,80.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,80.0,1
299311,CHEMBL881157,"Inhibitory activity against U-46,619-induced aggregation of washed human platelets.",Cl.O=C(O)CCCCCC(CNS(=O)(=O)c1ccc(Cl)c(Cl)c1)c1cccnc1,,,CHEMBL1126260,J Med Chem,1992,CHEMBL556044,,CHEMBL1196178,7.1,263737,=,1,1,=,,IC50,nM,80.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.08,1
95224,CHEMBL698100,In vitro inhibition of LTB4 production in human blood.,COC1(C(=N)/C=C(\O)OCc2ccc3c(c2)OCC(=O)N3C)CCOCC1,,,CHEMBL1153693,Bioorg Med Chem Lett,1996,CHEMBL355954,,CHEMBL355954,7.22,290802,=,1,1,=,,IC50,nM,60.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.06,1
317869,CHEMBL702330,In vitro inhibition of LTB4 biosynthesis in A-23187-stimulated human whole blood,CO[C@]1(c2cc(F)cc(OCc3ccc4c(ccc(=O)n4C)c3)c2)CCO[C@H](C)C1,,,CHEMBL1126825,J Med Chem,1993,CHEMBL431230,,CHEMBL431230,6.85,186792,=,1,1,=,,IC50,nM,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.14,1
586526,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)OCCCCC2CCCCC2)co1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL286978,,CHEMBL286978,8.7,47538,=,1,1,=,,IC50,nM,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,2.0,0
640422,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),COC(C)c1cc(-c2ccccc2)c2ccc(OCc3cccc(C4(O)CCOCC4)c3)cc2c1,,,CHEMBL1129067,J Med Chem,1996,CHEMBL130963,,CHEMBL130963,7.39,245886,=,1,1,=,,IC50,nM,41.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,41.0,1
71163,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCCC2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203019,,CHEMBL111108,10.14,208536,=,1,1,=,,IC50,nM,0.072,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.072,0
417390,CHEMBL699491,In vitro inhibition of collagen-induced platelet aggregation in human platelet rich plasma,COc1ccc(-c2nc(C(F)(F)F)sc2-c2ccc(OC)cc2)cc1,,,CHEMBL1121768,J Med Chem,1981,CHEMBL277592,ITAZIGREL,CHEMBL277592,,58387,=,1,1,=,,IC50,ug.mL-1,0.001,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ng ml-1,UO_0000274,1.0,0
356851,CHEMBL761638,In vitro inhibition of collagen-induced platelet aggregation in human platelet-rich plasma (PRP),c1csc(-c2nnsc2-c2cccs2)c1,,,CHEMBL1122973,J Med Chem,1985,CHEMBL138897,,CHEMBL138897,,267957,=,1,1,=,,IC50,ug.mL-1,3.2,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,3.2,0
32385,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,CCOC(=O)N1CCC(S(=O)(=O)CCCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL112418,,CHEMBL112418,9.39,208579,=,1,1,=,,IC50,nM,0.41,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.41,0
349735,CHEMBL841401,Inhibitory activity against LPS-stimulated IL-1 beta release from human monocytes,CC(=O)Oc1cc2c(cc1OC(C)=O)[C@]1(C)CC[C@H]3C(C)(C)C(=O)CC[C@]3(C)C1=CC2,,,CHEMBL1130726,Bioorg Med Chem Lett,1998,CHEMBL121213,,CHEMBL121213,6.85,230953,=,1,1,=,,IC50,nM,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,140.0,1
38460,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccccc2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203083,,CHEMBL113607,9.51,208528,=,1,1,=,,IC50,nM,0.31,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.31,0
345290,CHEMBL768604,In vitro inhibition of U 46619 induced aggregation of washed platelets,CC(CC(CCCCNS(=O)(=O)c1ccc(Cl)cc1)CCCc1cccnc1)C(=O)O,,,CHEMBL1126283,J Med Chem,1992,CHEMBL136934,,CHEMBL136934,7.28,264759,=,1,1,=,,IC50,nM,53.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.053,1
51934,CHEMBL764816,Inhibitory activity of Ca-ionophore-A23187-induced Leukotriene B4 (LTB4) release in human polymorphonuclear leukocytes,CS(=O)(=O)Nc1ccc2oc(NC(CC3CCCCC3)c3ccccc3)nc2c1,,,CHEMBL1127687,J Med Chem,1994,CHEMBL355495,,CHEMBL355495,6.8,341204,=,1,1,=,,IC50,nM,160.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.16,1
644174,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),O=C1OCc2c1cc1cc(OCc3cccc(C4(O)CCOCC4)c3)ccc1c2-c1ccsc1,,,CHEMBL1129067,J Med Chem,1996,CHEMBL339993,,CHEMBL339993,8.7,245876,=,1,1,=,,IC50,nM,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,2.0,0
638012,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),O=C(c1cc(-c2ccoc2)c2ccc(OCc3cccc(C4(O)CCOCC4)c3)cc2c1)c1nccs1,,,CHEMBL1129067,J Med Chem,1996,CHEMBL127779,,CHEMBL127779,8.7,245864,=,1,1,=,,IC50,nM,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,2.0,0
69951,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,COc1ccc(CN2CCN(S(=O)(=O)CCCOc3ccc4[nH]c5nc(O)nc-5cc4c3)CC2)cc1.Cl,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203077,,CHEMBL324182,9.34,208570,=,1,1,=,,IC50,nM,0.46,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.46,0
38477,CHEMBL764816,Inhibitory activity of Ca-ionophore-A23187-induced Leukotriene B4 (LTB4) release in human polymorphonuclear leukocytes,O=C(O)c1ccc2oc(NC(CC3CCCCC3)c3ccccc3)nc2c1,,,CHEMBL1127687,J Med Chem,1994,CHEMBL174403,,CHEMBL174403,6.82,341210,=,1,1,=,,IC50,nM,150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.15,1
118055,CHEMBL733698,Inhibition of LPS-stimulated TNF-alpha production in monocyte cells,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136271,Bioorg Med Chem Lett,2003,CHEMBL328614,,CHEMBL328614,9.0,174931,=,1,1,=,,IC50,nM,1.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,1.0,0
605410,CHEMBL702325,In vitro inhibition of TNF-alpha production was determined by using LPS-stimulated human whole blood assay (WBA),Cc1cc(COc2ccc(NC(=O)[C@H]3CN(C)CC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,,,CHEMBL1144985,Bioorg Med Chem Lett,2003,CHEMBL137315,,CHEMBL137315,7.0,261473,=,1,1,=,,IC50,nM,100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.1,1
602384,CHEMBL729970,Inhibition of VEGF-stimulated migration of human microvascular endothelial cells,CC(=O)NCC(=O)Nc1ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc1,,,CHEMBL1146719,Bioorg Med Chem Lett,2004,CHEMBL174903,,CHEMBL174903,,346352,>,1,1,>,,IC50,nM,100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,100.0,1
570611,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)CCCCCC2CCCCC2)co1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL31146,,CHEMBL31146,8.4,47537,=,1,1,=,,IC50,nM,4.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,4.0,0
592786,CHEMBL700861,Ability to block GRO-alpha driven human neutrophil chemotaxis,N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2nn[nH]c12,,,CHEMBL1133879,Bioorg Med Chem Lett,2001,CHEMBL38182,,CHEMBL38182,8.0,101433,=,1,1,=,,IC50,nM,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,10.0,0
90575,CHEMBL700456,Inhibition of human platelet (isolated from PRP) aggregation,N=C(N)c1ccc(C2(Cc3ccccc3)NC(=O)N(CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)O)c3ccccc3)C2=O)cc1,,,CHEMBL1134795,J Med Chem,2001,CHEMBL430713,,CHEMBL430713,7.3,20066,=,1,1,=,,IC50,nM,50.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.05,1
124185,CHEMBL701920,Inhibition of LPS-induced TNF-alpha production in human whole blood.,CCN(c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1)[C@H](C)c1ccccc1,,,CHEMBL1136601,Bioorg Med Chem Lett,2003,CHEMBL165687,,CHEMBL165687,6.7,321501,=,1,1,=,,IC50,nM,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.2,1
385052,CHEMBL761638,In vitro inhibition of collagen-induced platelet aggregation in human platelet-rich plasma (PRP),Oc1ccc(-c2nnsc2-c2ccc(O)cc2)cc1,,,CHEMBL1122973,J Med Chem,1985,CHEMBL138416,,CHEMBL138416,,267951,=,1,1,=,,IC50,ug.mL-1,3.2,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,3.2,0
566931,CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,Cc1ccccc1S(=O)(=O)N[C@@H](CNC(=O)C[C@@H]1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,CHEMBL274943,,CHEMBL1182992,6.96,21799,=,1,1,=,,IC50,nM,110.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.11,1
440913,CHEMBL841662,Inhibition of TNF alpha synthesis in human monocytes,COc1ccc2c(Cc3c(Cl)cncc3Cl)n[n+]([O-])cc2c1OC1CCCC1,,,CHEMBL1132750,Bioorg Med Chem Lett,2000,CHEMBL72362,,CHEMBL72362,6.86,127283,=,1,1,=,,IC50,nM,139.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,139.0,1
94518,CHEMBL700456,Inhibition of human platelet (isolated from PRP) aggregation,N=C(N)c1ccc(CC2NC(=O)N(CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)O)c3ccccc3)C2=O)cc1.O=C(O)C(F)(F)F,,,CHEMBL1134795,J Med Chem,2001,CHEMBL1202102,,CHEMBL277991,6.7,20067,=,1,1,=,,IC50,nM,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.2,1
46805,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccsc2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203062,,CHEMBL111292,9.55,208524,=,1,1,=,,IC50,nM,0.28,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.28,0
480188,CHEMBL699613,Tested for the ability to inhibit Leukotriene B4 (LTB4) induced degranulation.,CCCc1c(OCCCOc2ccc(-c3cscn3)c(OC)c2CCC)ccc2c1OC(C(=O)O)CC2,,,CHEMBL1128264,J Med Chem,1995,CHEMBL168944,,CHEMBL168944,7.05,335052,=,1,1,=,,IC50,nM,90.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,90.0,1
272917,CHEMBL697160,Inhibition of aggregation of ADP-stimulated human platelets,Cc1ccc(S(=O)(=O)N[C@@H](CCC(=O)N2CCC3(CC2)CCN(c2ccncc2)CC3)C(=O)O)cc1,,,CHEMBL1134714,Bioorg Med Chem Lett,2001,CHEMBL24209,,CHEMBL24209,7.11,33488,=,1,1,=,,IC50,nM,78.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.078,1
454234,CHEMBL841662,Inhibition of TNF alpha synthesis in human monocytes,FC(F)Oc1ccc2c(Cc3c(Cl)cncc3Cl)nncc2c1OC1CCCC1,,,CHEMBL1132750,Bioorg Med Chem Lett,2000,CHEMBL308158,,CHEMBL308158,6.78,127277,=,1,1,=,,IC50,nM,167.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,167.0,1
412702,CHEMBL761736,Evaluated for human platelet aggregation.,CCCCS(=O)(=O)N[C@@H](CCC(=O)N1CCC(CCCC2CCNCC2)CC1)C(=O)O,,,CHEMBL1129099,Bioorg Med Chem Lett,1996,CHEMBL31371,,CHEMBL31371,7.16,46526,=,1,1,=,,IC50,nM,70.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.07,1
268294,CHEMBL698822,"Anti-proliferative activity against human tumor cell lines A549, HT-29 and SaOS-2 (Values are average of these cell lines)",Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)c(Cl)c3)n2)s1,,,CHEMBL1149116,J Med Chem,2004,CHEMBL433068,,CHEMBL433068,6.7,74462,=,1,1,=,,IC50,nM,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.2,1
117266,CHEMBL765890,Concentration of peptide resulting in 50% inhibition of C5a (100 nM) causing the release of MPO from polymorphonuclear leukocytes,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCCCCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CCCNC(=N)N)C(=O)O)C(C)C,,,CHEMBL1132227,J Med Chem,1999,CHEMBL3350745,,CHEMBL3350745,7.14,103097,=,1,1,=,,IC50,nM,72.44,CHEMBL372,Homo sapiens,Homo sapiens,9606,-Log IC50,,UO_0000065,7.14,1
585335,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCC2CCCCC2)co1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL31922,,CHEMBL31922,8.7,47520,=,1,1,=,,IC50,nM,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,2.0,0
36016,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.Oc1nc2cc3cc(OCCCc4nnnn4C4CCN(CC5CCCCCC5)CC4)ccc3[nH]c-2n1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203033,,CHEMBL109399,10.77,208545,=,1,1,=,,IC50,nM,0.017,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.017,0
122016,CHEMBL767673,Compound was tested for in vitro inhibition against human PMNL,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,,,CHEMBL1129361,J Med Chem,1996,CHEMBL29097,,CHEMBL29097,8.52,162523,=,1,1,=,,IC50,nM,3.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,3.0,0
142833,CHEMBL733698,Inhibition of LPS-stimulated TNF-alpha production in monocyte cells,O=C(c1cc(-c2ccccc2Cl)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2)N1CCNCC1,,,CHEMBL1136271,Bioorg Med Chem Lett,2003,CHEMBL94444,,CHEMBL94444,7.94,174902,=,1,1,=,,IC50,nM,11.4,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,11.4,0
348269,CHEMBL761638,In vitro inhibition of collagen-induced platelet aggregation in human platelet-rich plasma (PRP),Cl.Cl.Nc1ccc(-c2nnsc2-c2ccc(N)cc2)cc1,,,CHEMBL1122973,J Med Chem,1985,CHEMBL1203318,,CHEMBL139507,,267953,=,1,1,=,,IC50,ug.mL-1,3.2,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,3.2,0
613415,CHEMBL702141,Inhibition of human vascular smooth muscle proliferation was determined,Cc1cc(C)c(S(=O)(=O)N[C@@H](CCC(=O)N2CCN(c3cccc(NC4=NCCCN4)c3)CC2)C(=O)O)c(C)c1,,,CHEMBL1146737,Bioorg Med Chem Lett,2004,CHEMBL86094,,CHEMBL86094,,155713,>,1,1,>,,IC50,nM,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,10.0,0
555037,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",CN(CCCCC1CCCCC1)C(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL30987,,CHEMBL30987,8.7,47518,=,1,1,=,,IC50,nM,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,2.0,0
261444,CHEMBL696685,In vitro inhibition of ADP-induced platelet aggregation using human platelet rich plasma,O=C([O-])COc1cccc(C[C@H]2CCCC=C2c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1.[Na+],,,CHEMBL1136467,Bioorg Med Chem Lett,2003,CHEMBL335051,,CHEMBL2219595,6.96,260105,=,1,1,=,,IC50,nM,110.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,110.0,1
584265,CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,N=C(N)c1ccc(C2=NO[C@@H](CC(=O)NC[C@H](NS(=O)(=O)c3ccccc3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,CHEMBL277604,,CHEMBL1183055,6.72,21795,=,1,1,=,,IC50,nM,190.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.19,1
309554,CHEMBL768604,In vitro inhibition of U 46619 induced aggregation of washed platelets,Cc1ccncc1CCCC(CCCCNS(=O)(=O)c1ccc(Cl)cc1)CCC(=O)O,,,CHEMBL1126283,J Med Chem,1992,CHEMBL137402,,CHEMBL137402,8.22,264767,=,1,1,=,,IC50,nM,6.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.006,0
598036,CHEMBL760710,Antiaggregatory activity against human platelet-rich plasma induced by ADP,N=C(N)c1ccc(NC(=O)c2ccc3c(c2)NC(CC(=O)O)C(=O)N(CCc2ccccc2)C3)cc1,,,CHEMBL1128348,J Med Chem,1995,CHEMBL18288,,CHEMBL18288,6.82,22974,=,1,1,=,,IC50,nM,150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.15,1
538872,CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,CCOc1ccc(-c2nc(-c3cccc(C(=O)O)c3)cs2)cc1OCC,,,CHEMBL1128742,J Med Chem,1995,CHEMBL118731,,CHEMBL118731,8.3,226491,=,1,1,=,,IC50,nM,5.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.005,0
577996,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",CC(C)(Cc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1)C(=O)O,,,CHEMBL1126688,J Med Chem,1993,CHEMBL282186,,CHEMBL282186,8.4,47540,=,1,1,=,,IC50,nM,4.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,4.0,0
313884,CHEMBL699152,In vitro inhibition of ADP-induced human platelet aggregation.,CCCCCC(=O)N[C@@H](CNC(=O)c1ccc2c(c1)C(=O)N(CCC1CCNCC1)C2)C(=O)O,,,CHEMBL1129711,Bioorg Med Chem Lett,1996,CHEMBL309742,,CHEMBL309742,7.89,151578,=,1,1,=,,IC50,nM,13.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,13.0,0
631814,CHEMBL842220,Inhibition of TNF-alpha synthesis in human monocytes,COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(-c3nccs3)c2c1,,,CHEMBL1134046,Bioorg Med Chem Lett,2001,CHEMBL79471,,CHEMBL79471,8.1,232427,=,1,1,=,,IC50,nM,8.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,8.0,0
426888,CHEMBL768073,Inhibition of 10 uM ADP induced platelet aggregation in human platelet rich citreated plasma (PRP),COc1ccc(C[C@H]2NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H]3CCCN3C(=O)[C@H](CC(N)=O)NC(=O)CC3(CCCC3)SSC[C@@H](C(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC2=O)cc1,,,CHEMBL1127482,J Med Chem,1994,CHEMBL2371512,,CHEMBL2371512,6.77,327414,=,1,1,=,,IC50,nM,170.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.17,1
648896,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),COC1CC(O)(c2cccc(COc3ccc4c(-c5ccccc5)c5c(cc4c3)C(=O)OC5)c2)CCO1,,,CHEMBL1129067,J Med Chem,1996,CHEMBL131135,,CHEMBL131135,8.7,245854,=,1,1,=,,IC50,nM,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,2.0,0
523882,CHEMBL878324,Leukotriene synthesis inhibition activity in the Human PMN assay,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,,,CHEMBL1126364,Bioorg Med Chem Lett,1992,CHEMBL31540,,CHEMBL31540,8.52,45171,=,1,1,=,,IC50,nM,3.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,3.0,0
