activity_id,assay_chembl_id,assay_description,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,type,units,uo_units,value,activity_label
358256,CHEMBL761638,In vitro inhibition of collagen-induced platelet aggregation in human platelet-rich plasma (PRP),c1ccc(-c2nnsc2-c2ccccc2)cc1,,,CHEMBL1122973,J Med Chem,1985,CHEMBL442964,,CHEMBL442964,,267955,=,1,1,=,,IC50,ug.mL-1,3.2,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,3.2,0
579158,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCc2ccc(O)cc2)co1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL29429,,CHEMBL29429,7.92,47527,=,1,1,=,,IC50,nM,12.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,12.0,0
331811,CHEMBL843255,Inhibition of U 46619-induced Aggregation of Human Washed Platelets,O=C(O)CC[C@H](CCCCNS(=O)(=O)c1ccc(Cl)cc1)CCCc1cccnc1,,,CHEMBL1127028,J Med Chem,1993,CHEMBL64005,,CHEMBL64005,7.96,114048,=,1,1,=,,IC50,nM,11.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,11.0,0
284878,CHEMBL696392,Inhibition of ADP-induced platelet aggregation in human gel-filtered platelets,O=C(NC[C@H](NS(=O)(=O)c1ccccc1)C(=O)O)c1cc2cc(OCC3CCNCC3)ccc2[nH]1,,,CHEMBL1151560,Bioorg Med Chem Lett,1997,CHEMBL96097,,CHEMBL96097,7.89,174751,=,1,1,=,,IC50,nM,13.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,13.0,0
291597,CHEMBL881157,"Inhibitory activity against U-46,619-induced aggregation of washed human platelets.",Cl.O=C(O)CCCCCCC(CNS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1,,,CHEMBL1126260,J Med Chem,1992,CHEMBL544150,,CHEMBL1192844,8.0,263746,=,1,1,=,,IC50,nM,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.01,0
504483,CHEMBL768070,In vitro inhibition of human Platelet-rich plasma (PRP) aggregation induced by 5 uM ADP,N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CC3)cc1,,,CHEMBL1131137,J Med Chem,1998,CHEMBL131823,,CHEMBL131823,7.24,250099,=,1,1,=,,IC50,nM,57.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,57.0,1
479024,CHEMBL879053,In vitro cytotoxicity expressed as conc. that inhibits 50% of KB (human) cell proliferation,CO[C@H]1Nc2ccccc2C(=O)N2C=C(/C=C/C(=O)N(C)C)C[C@@H]12,,,CHEMBL1134670,J Med Chem,2001,CHEMBL340393,,CHEMBL340393,7.07,235311,=,1,1,=,,IC50,nM,86.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,86.0,1
600410,CHEMBL842220,Inhibition of TNF-alpha synthesis in human monocytes,COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(Oc3ccccc3)c2c1,,,CHEMBL1134046,Bioorg Med Chem Lett,2001,CHEMBL312322,,CHEMBL312322,6.78,232416,=,1,1,=,,IC50,nM,166.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,166.0,1
352500,CHEMBL761638,In vitro inhibition of collagen-induced platelet aggregation in human platelet-rich plasma (PRP),c1ccc(-c2cnns2)cc1,,,CHEMBL1122973,J Med Chem,1985,CHEMBL445639,,CHEMBL445639,,267949,=,1,1,=,,IC50,ug.mL-1,3.2,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,3.2,0
51890,CHEMBL763559,Concentration required for maximal in vitro inhibition of aggregation of human platelet rich plasma (hPRP),CCCCOC(=O)N[C@@H](CNC(=O)C[C@H]1CC(c2ccc(C(=N)NCC)cc2)=NO1)C(=O)O,,,CHEMBL1133917,Bioorg Med Chem Lett,2001,CHEMBL70890,,CHEMBL70890,7.09,123890,=,1,1,=,,IC50,nM,82.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.082,1
400969,CHEMBL699491,In vitro inhibition of collagen-induced platelet aggregation in human platelet rich plasma,COC(=O)C(C)(C)c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1,,,CHEMBL1121768,J Med Chem,1981,CHEMBL435574,,CHEMBL435574,,58381,=,1,1,=,,IC50,ug.mL-1,0.0032,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ng ml-1,UO_0000274,3.2,0
145356,CHEMBL872816,Inhibition of growth of human mammary carcinoma (MCF-7) cell line.,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1N,,,CHEMBL1134655,J Med Chem,2001,CHEMBL118433,,CHEMBL118433,8.0,227922,=,1,1,=,,IC50,nM,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,10.0,0
51920,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(N2CCC(Cc3ccccc3)CC2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203061,,CHEMBL322062,9.8,208531,=,1,1,=,,IC50,nM,0.16,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.16,0
33539,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,CC(C)CN1CCC(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203087,,CHEMBL111687,10.57,208568,=,1,1,=,,IC50,nM,0.027,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.027,0
138205,CHEMBL702523,Anti-platelet activity was measured by studying their antagonist effects on human platelets aggregated with collagen,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,,,CHEMBL1136030,Bioorg Med Chem Lett,2002,CHEMBL361812,RAMATROBAN,CHEMBL361812,7.3,150727,=,1,1,=,,IC50,nM,50.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.05,1
610993,CHEMBL702141,Inhibition of human vascular smooth muscle proliferation was determined,CC(C)COC(=O)N[C@@H](CCC(=O)N1CCN(c2cccc(NC3=NCC(C)(C)CN3)c2)CC1)C(=O)O,,,CHEMBL1146737,Bioorg Med Chem Lett,2004,CHEMBL431208,,CHEMBL431208,8.47,155715,=,1,1,=,,IC50,nM,3.4,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,3.4,0
639277,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),O=C1OCc2c1cc1cc(OCc3cccc(C4(O)CC5COC(C4)O5)c3)ccc1c2-c1ccccc1,,,CHEMBL1129067,J Med Chem,1996,CHEMBL129253,,CHEMBL129253,8.22,245893,=,1,1,=,,IC50,nM,6.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,6.0,0
330904,CHEMBL764818,Inhibitory activity against production of leukotriene B4 in isolated human polymorphonuclear leukocytes,OCc1ccccc1CCCc1cc2c(cc1O)CCO2,,,CHEMBL1124721,J Med Chem,1990,CHEMBL170484,,CHEMBL170484,6.72,340572,=,1,1,=,,IC50,nM,190.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,190.0,1
553964,CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,CC(C)NS(=O)(=O)N[C@@H](CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,CHEMBL273556,,CHEMBL1182941,7.29,21813,=,1,1,=,,IC50,nM,51.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.051,1
633888,CHEMBL697933,Inhibition of platelet aggregation,Br.CC(OC(=O)CN1Cc2cc(OCCCC(=O)N(C)C3CCCCC3)ccc2N=C1N)c1ccccc1,,,CHEMBL1124005,J Med Chem,1988,CHEMBL308196,,CHEMBL1183626,6.82,119237,=,1,1,=,,IC50,nM,150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.15,1
604096,CHEMBL700861,Ability to block GRO-alpha driven human neutrophil chemotaxis,CCN(CC)CCCCNc1nc2cc(Cl)c(Cl)cc2nc1-c1ccc(-c2cccs2)s1,,,CHEMBL1133879,Bioorg Med Chem Lett,2001,CHEMBL39740,,CHEMBL39740,6.77,101434,=,1,1,=,,IC50,nM,170.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,170.0,1
121690,CHEMBL733698,Inhibition of LPS-stimulated TNF-alpha production in monocyte cells,O=C1NCc2c(-c3ccc(F)cc3F)cc(N3CCNCC3)cc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136271,Bioorg Med Chem Lett,2003,CHEMBL94417,,CHEMBL94417,8.11,174909,=,1,1,=,,IC50,nM,7.8,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,7.8,0
616440,CHEMBL761738,In vitro for its inhibitory activity against platelet aggregation induced by ADP,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)c1ccccc1N=C(N)N)C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)c1ccccc1N=C(N)N,,,CHEMBL1151085,Bioorg Med Chem Lett,1995,CHEMBL3037892,,CHEMBL3037892,7.06,100712,=,1,1,=,,IC50,nM,87.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.087,1
60737,CHEMBL763559,Concentration required for maximal in vitro inhibition of aggregation of human platelet rich plasma (hPRP),N/C(=N/Cc1ccccc1)c1ccc(C2=NOC(CC(=O)NCCC(=O)O)C2)cc1,,,CHEMBL1133917,Bioorg Med Chem Lett,2001,CHEMBL70577,,CHEMBL70577,6.7,123886,=,1,1,=,,IC50,nM,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.2,1
570558,CHEMBL878710,Tested for Concentration required for the inhibition of ADP-induced aggregation of human platelets,O=C(O)COc1cccc2c1CCC(Cn1cc(C(c3ccccc3)c3ccccc3)cn1)=C2,,,CHEMBL1132727,Bioorg Med Chem Lett,2000,CHEMBL430154,,CHEMBL430154,7.39,174249,=,1,1,=,,IC50,nM,41.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.041,1
570605,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",CC(C)NC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL29947,,CHEMBL29947,8.15,47525,=,1,1,=,,IC50,nM,7.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,7.0,0
616104,CHEMBL702141,Inhibition of human vascular smooth muscle proliferation was determined,O=C(O)[C@H](CCC(=O)N1CCN(c2cccc(NC3=NCCCN3)c2)CC1)NS(=O)(=O)c1ccccc1,,,CHEMBL1146737,Bioorg Med Chem Lett,2004,CHEMBL86321,,CHEMBL86321,,155714,>,1,1,>,,IC50,nM,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,10.0,0
457207,CHEMBL771475,Antiviral activity against human respiratory syncytial virus (RSV),NC(=O)CCN(CCC(N)=O)S(=O)(=O)c1cccc(Nc2nc(Nc3cccc(S(=O)(=O)N(CCC(N)=O)CCC(N)=O)c3)nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6cccc(S(=O)(=O)N(CCC(N)=O)CCC(N)=O)c6)nc(Nc6cccc(S(=O)(=O)N(CCC(N)=O)CCC(N)=O)c6)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)n2)c1,,,CHEMBL1149193,J Med Chem,2004,CHEMBL415008,,CHEMBL415008,6.82,35811,=,1,1,=,,IC50,nM,150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.15,1
79896,CHEMBL699531,Concentration required for 50% inhibition of platelet aggregation of human gel-filtered platelets(GFP) in platelet aggregation assay,C#C[C@H](CC(=O)O)NC(=O)c1cc2n(n1)CCN(CCC1CCNCC1)C2=O,,,CHEMBL1130456,Bioorg Med Chem Lett,1997,CHEMBL418424,,CHEMBL418424,6.92,60931,=,1,1,=,,IC50,nM,120.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,120.0,1
590353,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",COc1ccc(NC(=O)c2coc(C3C4CCC(O4)C3Cc3ccccc3CCC(=O)O)n2)cc1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL282845,,CHEMBL282845,8.22,47533,=,1,1,=,,IC50,nM,6.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,6.0,0
360975,CHEMBL841401,Inhibitory activity against LPS-stimulated IL-1 beta release from human monocytes,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CCc5c(cc(OC(C)=O)c(OC(C)=O)c5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,,,CHEMBL1130726,Bioorg Med Chem Lett,1998,CHEMBL292578,PRISTIMEROL DIACETATE,CHEMBL292578,7.1,230945,=,1,1,=,,IC50,nM,80.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,80.0,1
32380,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,CCC(CC)CN1CCN(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203068,,CHEMBL111704,9.8,208583,=,1,1,=,,IC50,nM,0.16,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.16,0
43193,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,CCCC(CCC)CN1CCC(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203081,,CHEMBL323743,9.64,208565,=,1,1,=,,IC50,nM,0.23,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.23,0
471423,CHEMBL841662,Inhibition of TNF alpha synthesis in human monocytes,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1,,,CHEMBL1132750,Bioorg Med Chem Lett,2000,CHEMBL42126,PICLAMILAST,CHEMBL42126,8.89,127286,=,1,1,=,,IC50,nM,1.3,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,1.3,0
607759,CHEMBL702325,In vitro inhibition of TNF-alpha production was determined by using LPS-stimulated human whole blood assay (WBA),Cc1cc(COc2ccc(NC(=O)[C@H]3NCCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,,,CHEMBL1144985,Bioorg Med Chem Lett,2003,CHEMBL341380,,CHEMBL341380,6.92,261486,=,1,1,=,,IC50,nM,120.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.12,1
597430,CHEMBL702141,Inhibition of human vascular smooth muscle proliferation was determined,O=C(N[C@@H](CCC(=O)N1CCN(c2cccc(NC3=NCC(O)CN3)c2)CC1)C(=O)O)OCc1ccccc1,,,CHEMBL1146737,Bioorg Med Chem Lett,2004,CHEMBL87688,,CHEMBL87688,8.46,155719,=,1,1,=,,IC50,nM,3.5,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,3.5,0
106520,CHEMBL701928,Inhibition of LPS-stimulated TNF-alpha production in human whole blood,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(C4CCC4)CC3)cc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136271,Bioorg Med Chem Lett,2003,CHEMBL419140,,CHEMBL419140,7.91,174913,=,1,1,=,,IC50,nM,12.2,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,12.2,0
390774,CHEMBL699491,In vitro inhibition of collagen-induced platelet aggregation in human platelet rich plasma,FC(F)(F)c1nc(-c2ccccc2)c(-c2ccccc2)s1,,,CHEMBL1121768,J Med Chem,1981,CHEMBL37302,,CHEMBL37302,,58386,=,1,1,=,,IC50,ug.mL-1,0.32,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,0.32,0
62186,CHEMBL764816,Inhibitory activity of Ca-ionophore-A23187-induced Leukotriene B4 (LTB4) release in human polymorphonuclear leukocytes,CCOC(=O)[C@H](Cc1ccccc1)Nc1nc2ccccc2o1,,,CHEMBL1127687,J Med Chem,1994,CHEMBL2110338,,CHEMBL2110338,6.82,341183,=,1,1,=,,IC50,nM,150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.15,1
179467,CHEMBL872816,Inhibition of growth of human mammary carcinoma (MCF-7) cell line.,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)CNC(C)=O,,,CHEMBL1134655,J Med Chem,2001,CHEMBL332838,,CHEMBL332838,8.11,227927,=,1,1,=,,IC50,nM,7.7,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,7.7,0
42043,CHEMBL764816,Inhibitory activity of Ca-ionophore-A23187-induced Leukotriene B4 (LTB4) release in human polymorphonuclear leukocytes,Clc1ccc2oc(NC(CN3CCSCC3)c3ccccc3)nc2c1,,,CHEMBL1127687,J Med Chem,1994,CHEMBL173238,,CHEMBL173238,7.32,341227,=,1,1,=,,IC50,nM,48.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.048,1
627438,CHEMBL702141,Inhibition of human vascular smooth muscle proliferation was determined,CCOC(=O)N[C@@H](CCC(=O)N1CCN(c2cccc(NC3=NCCCN3)c2)CC1)C(=O)O,,,CHEMBL1146737,Bioorg Med Chem Lett,2004,CHEMBL84911,,CHEMBL84911,8.68,155721,=,1,1,=,,IC50,nM,2.1,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,2.1,0
63470,CHEMBL764816,Inhibitory activity of Ca-ionophore-A23187-induced Leukotriene B4 (LTB4) release in human polymorphonuclear leukocytes,Cc1ccc2oc(NC(CC3CCCCC3)c3ccccn3)nc2c1,,,CHEMBL1127687,J Med Chem,1994,CHEMBL368307,,CHEMBL368307,8.4,341240,=,1,1,=,,IC50,nM,4.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.004,0
391883,CHEMBL760709,Ability to block Glycoprotein IIb-IIIa was measured by inhibiting ADP induced human platelet aggregation (5 uM),N=C(N)c1ccc(NC(=O)c2ccc3c(c2)CCN(CC(=O)O)C3=O)cc1,,,CHEMBL1130079,J Med Chem,1997,CHEMBL292795,,CHEMBL292795,7.05,114224,=,1,1,=,,IC50,nM,90.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.09,1
508704,CHEMBL700876,The compound was tested for the inhibition of platelet aggregation,O=C(NC[C@H](NS(=O)(=O)c1cccs1)C(=O)O)c1cc2sc(CCC3CCNCC3)cc2s1,,,CHEMBL1151496,Bioorg Med Chem Lett,1997,CHEMBL78517,,CHEMBL78517,7.89,335398,=,1,1,=,,IC50,nM,13.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,13.0,0
66151,CHEMBL764816,Inhibitory activity of Ca-ionophore-A23187-induced Leukotriene B4 (LTB4) release in human polymorphonuclear leukocytes,Clc1ccccc1C(CC1CCCCC1)Nc1nc2ccccc2o1,,,CHEMBL1127687,J Med Chem,1994,CHEMBL173903,,CHEMBL173903,7.1,341200,=,1,1,=,,IC50,nM,80.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.08,1
67308,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(CCC2CCCCC2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203044,,CHEMBL326644,10.32,208537,=,1,1,=,,IC50,nM,0.048,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.048,0
51918,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(CCc2ccccc2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203028,,CHEMBL108553,9.89,208540,=,1,1,=,,IC50,nM,0.13,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.13,0
273070,CHEMBL698689,In vitro inhibition of histamine release from human basophils,NS(=O)(=O)c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,,,CHEMBL1126800,J Med Chem,1993,CHEMBL433151,,CHEMBL433151,6.7,168295,=,1,1,=,,IC50,nM,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.2,1
464579,CHEMBL701319,Inhibition of leukotriene B4 production in human whole blood,CN(CCCOc1ccc(Cc2ccccc2)cc1)CCC(=O)O,,,CHEMBL1134981,Bioorg Med Chem Lett,2002,CHEMBL112671,,CHEMBL112671,7.31,215636,=,1,1,=,,IC50,nM,49.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.049,1
317209,CHEMBL768604,In vitro inhibition of U 46619 induced aggregation of washed platelets,Cc1ccc(S(=O)(=O)NCCCCC(CCCc2cccnc2)CCC(=O)O)cc1,,,CHEMBL1126283,J Med Chem,1992,CHEMBL435590,,CHEMBL435590,7.24,264748,=,1,1,=,,IC50,nM,58.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.058,1
614802,CHEMBL729970,Inhibition of VEGF-stimulated migration of human microvascular endothelial cells,CC(=O)N[C@H](CCCCN)C(=O)Nc1ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc1,,,CHEMBL1146719,Bioorg Med Chem Lett,2004,CHEMBL176441,,CHEMBL176441,11.0,346357,=,1,1,=,,IC50,nM,0.01,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.01,0
594823,CHEMBL729970,Inhibition of VEGF-stimulated migration of human microvascular endothelial cells,NCCCCCC(=O)Nc1ccc(C(=O)O)c(-c2ccc(O)cc2)c1,,,CHEMBL1146719,Bioorg Med Chem Lett,2004,CHEMBL173266,,CHEMBL173266,10.22,346356,=,1,1,=,,IC50,nM,0.06,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.06,0
359102,CHEMBL700565,Compound was evaluated for GROalpha-mediated calcium mobilization in human polymorphonuclear neutrophils(PMNs),N#Cc1ccc(NC(=O)Nc2ccccc2Br)c(O)c1,,,CHEMBL1149089,J Med Chem,2004,CHEMBL27863,,CHEMBL27863,7.28,36910,=,1,1,=,,IC50,nM,53.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,53.0,1
74646,CHEMBL700456,Inhibition of human platelet (isolated from PRP) aggregation,CC1(c2ccc(C(=N)N)cc2)NC(=O)N(CC(=O)NC(CC(=O)O)c2ccccc2)C1=O,,,CHEMBL1134795,J Med Chem,2001,CHEMBL16759,,CHEMBL16759,6.7,20050,=,1,1,=,,IC50,nM,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.2,1
38451,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(CC2CCCCO2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203021,,CHEMBL321475,10.47,208532,=,1,1,=,,IC50,nM,0.034,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.034,0
451448,CHEMBL702719,Compound was tested for inhibition of ADP induced platelet aggregation by using human platelet rich plasma(PRP) assay,CCCCOC(=O)N[C@@H](CNC(=O)c1cc(OCc2ccc(C(=N)N)cc2)no1)C(=O)O.O=C(O)C(F)(F)F,,,CHEMBL1130705,Bioorg Med Chem Lett,1998,CHEMBL117343,,CHEMBL1180224,7.22,222446,=,1,1,=,,IC50,nM,60.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,60.0,1
54418,CHEMBL763559,Concentration required for maximal in vitro inhibition of aggregation of human platelet rich plasma (hPRP),N=C(N)c1ccc(C2=NO[C@@H](CC(=O)NCCC(=O)O)C2)cc1,,,CHEMBL1133917,Bioorg Med Chem Lett,2001,CHEMBL129766,,CHEMBL129766,7.22,123880,=,1,1,=,,IC50,nM,60.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.06,1
167332,CHEMBL702317,Ability to inhibit lipopolysaccharide (LPS) induced PGE-2 production was determined by human whole blood assay.,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccnc2)cc1,,,CHEMBL1133620,J Med Chem,2000,CHEMBL325755,,CHEMBL325755,6.7,203200,=,1,1,=,,IC50,nM,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.2,1
289660,CHEMBL696392,Inhibition of ADP-induced platelet aggregation in human gel-filtered platelets,O=C(NC[C@H](NS(=O)(=O)c1ccccc1)C(=O)O)c1cc2cc(OCCn3ccnc3)ccc2[nH]1,,,CHEMBL1151560,Bioorg Med Chem Lett,1997,CHEMBL330154,,CHEMBL330154,7.35,174761,=,1,1,=,,IC50,nM,45.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,45.0,1
230704,CHEMBL841666,Inhibition of alpha-CD3 mAb induced IL-2 production in human whole blood,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1ccccc1,,,CHEMBL1135159,Bioorg Med Chem Lett,2002,CHEMBL297363,,CHEMBL297363,7.3,75946,=,1,1,=,,IC50,nM,50.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.05,1
