activity_id,assay_chembl_id,assay_description,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,type,units,uo_units,value,activity_label
234337,CHEMBL873083,Inhibitory concentration against U 46619 induced aggregation of human washed platelets(WP),O=C(O)CCCCCCc1cnccc1CCNS(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1150530,Bioorg Med Chem Lett,1992,CHEMBL42480,,CHEMBL42480,7.03,68647,=,1,1,=,,IC50,nM,94.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.094,1
687474,CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),C=CCc1cc2c(c(C)c1O)CCO2,,,CHEMBL1124454,J Med Chem,1989,CHEMBL7601,,CHEMBL7601,6.89,2375,=,1,1,=,,IC50,nM,130.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,130.0,1
1761814,CHEMBL870490,Inhibition of ADP-induced platelet aggregation in human platelet rich plasma,O=C(O)COc1cccc2c1CC[C@](O)(COC(=O)N(c1ccccc1)c1ccc(F)cc1)C2,,,CHEMBL1146874,Bioorg Med Chem Lett,2006,CHEMBL213191,,CHEMBL213191,7.89,554509,=,1,1,=,,IC50,nM,13.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,13.0,0
272477,CHEMBL881157,"Inhibitory activity against U-46,619-induced aggregation of washed human platelets.",Cl.O=C(O)CCCCCC(CNS(=O)(=O)c1ccccc1)c1cccnc1,,,CHEMBL1126260,J Med Chem,1992,CHEMBL557427,,CHEMBL1196572,8.4,263742,=,1,1,=,,IC50,nM,4.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.004,0
494878,CHEMBL734165,Antitumor activity against moser human colon carcinoma cell line,CNC(=O)OCc1c2c(n(C)c1COC(C)=O)C(=O)C(C)=C(OC)C2=O,,,CHEMBL1124560,J Med Chem,1989,CHEMBL58984,,CHEMBL58984,,93247,=,1,1,=,,IC50,ug.mL-1,0.09,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,0.09,0
907908,CHEMBL821741,In vitro cytotoxicity in Human ovary tumor cells,CC(=O)c1ccc(C(=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccc(C(C)=O)cc2)cc1,,,CHEMBL1145129,J Med Chem,2003,CHEMBL344269,,CHEMBL344269,,272387,>,1,1,>,,IC50,ug.mL-1,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,10.0,0
421322,CHEMBL761736,Evaluated for human platelet aggregation.,O=C(O)[C@H](CCC(=O)N1CCC(CCCC2CCNCC2)CC1)NS(=O)(=O)c1ccc2ccccc2c1,,,CHEMBL1129099,Bioorg Med Chem Lett,1996,CHEMBL282131,,CHEMBL282131,8.0,46518,=,1,1,=,,IC50,nM,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.01,0
1005438,CHEMBL701988,Evaluated in vitro for its inhibitory activity on LPS-induced TNF-Alpha release in human monocyte.,COc1ccc(C2=NOC(CC(=O)NO)C2)cc1OC1CCCC1,,,CHEMBL1131452,J Med Chem,1998,CHEMBL91011,,CHEMBL91011,6.86,166354,=,1,1,=,,IC50,nM,138.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.138,1
1079047,CHEMBL762490,Inhibition of ADP-induced platelet aggregation in human platelet-rich plasma.,CN(CCC1CCNCC1)C(=O)c1ccc2c(c1)NC(CC(=O)O)C(=O)N(CCc1ccccc1)C2,,,CHEMBL1132577,J Med Chem,1999,CHEMBL356020,,CHEMBL356020,7.82,298384,=,1,1,=,,IC50,nM,15.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,15.0,0
1404900,CHEMBL834775,Inhibitory concentration against gel filtered platelet aggregation induced by alpha thrombin,N=C(N)NCCC[C@H](NC(=O)CN1CCCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nc2ccccc2s1,,,CHEMBL1142732,J Med Chem,2005,CHEMBL176348,,CHEMBL176348,7.33,361142,=,1,1,=,,IC50,nM,47.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,47.0,1
483665,CHEMBL700876,The compound was tested for the inhibition of platelet aggregation,CCCCS(=O)(=O)N[C@@H](CNC(=O)c1cc2sc(CCC3CCNCC3)cc2s1)C(=O)O,,,CHEMBL1151496,Bioorg Med Chem Lett,1997,CHEMBL312113,,CHEMBL312113,8.0,335399,=,1,1,=,,IC50,nM,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,10.0,0
257552,CHEMBL841666,Inhibition of alpha-CD3 mAb induced IL-2 production in human whole blood,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)CC(C)(C)c1ccccc1,,,CHEMBL1135159,Bioorg Med Chem Lett,2002,CHEMBL295528,,CHEMBL295528,8.1,75955,=,1,1,=,,IC50,nM,8.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.008,0
555037,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",CN(CCCCC1CCCCC1)C(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL30987,,CHEMBL30987,8.7,47518,=,1,1,=,,IC50,nM,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,2.0,0
1086829,CHEMBL762490,Inhibition of ADP-induced platelet aggregation in human platelet-rich plasma.,O=C(O)CC1Nc2cc(/C=C/CCC3CCNCC3)ccc2CN(CCc2ccccc2)C1=O,,,CHEMBL1132577,J Med Chem,1999,CHEMBL153802,,CHEMBL153802,6.76,298364,=,1,1,=,,IC50,nM,175.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,175.0,1
641805,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),OC1(c2cccc(COc3ccc4c(-c5ccoc5)cc(Cc5nccs5)cc4c3)c2)CCOCC1,,,CHEMBL1129067,J Med Chem,1996,CHEMBL339970,,CHEMBL339970,9.0,245863,=,1,1,=,,IC50,nM,1.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,1.0,0
688883,CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),Oc1cc2c(cc1OCCCc1ccccc1)OCC2,,,CHEMBL1124454,J Med Chem,1989,CHEMBL273767,,CHEMBL273767,7.29,2372,=,1,1,=,,IC50,nM,51.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,51.0,1
1080653,CHEMBL872818,In vitro inhibition of ADP-induced platelet aggregation in human platelet rich plasma.,CCCCC[C@H](O)CCC1C(=O)C[C@H](O)[C@@H]1CCCCCCC(=O)O,,,CHEMBL1122225,J Med Chem,1983,CHEMBL348950,,CHEMBL348950,,327313,=,1,1,=,,IC50,ug.mL-1,3.2,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ng ml-1,UO_0000274,3200.0,0
170475,CHEMBL694769,Tested in vitro for the inhibition of ADP-induced aggregation of human blood platelets,COc1ccc(CCS(=O)(=O)N[C@H](CCCCNC(=O)c2ccc(C(=N)N)cc2)CC(=O)O)cc1,,,CHEMBL1129882,Bioorg Med Chem Lett,1997,CHEMBL162379,,CHEMBL162379,7.1,319860,=,1,1,=,,IC50,nM,79.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,79.0,1
765791,CHEMBL699507,Inhibitory concentration against TRAP-stimulated secretion of 3H serotonin from human platelets,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(NC(=N)N)cc1)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)/C=C/c1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN)C(N)=O,,,CHEMBL1133805,Bioorg Med Chem Lett,2001,CHEMBL328042,,CHEMBL328042,7.27,165816,=,1,1,=,,IC50,nM,54.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.054,1
667667,CHEMBL805642,In vitro cytotoxicity was determined against SKLU human non-small cell lung carcinoma cell line using BACTEC screen,O=[Se](=O)(CCCl)c1ccccc1,,,CHEMBL1124780,J Med Chem,1990,CHEMBL38761,,CHEMBL38761,7.22,61881,=,1,1,=,,IC50,nM,60.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.06,1
501310,CHEMBL700876,The compound was tested for the inhibition of platelet aggregation,O=C(NC[C@H](NS(=O)(=O)c1ccc(Cl)cc1)C(=O)O)c1cc2cc(CCC3CCNCC3)sc2s1,,,CHEMBL1151496,Bioorg Med Chem Lett,1997,CHEMBL80432,,CHEMBL80432,7.96,335395,=,1,1,=,,IC50,nM,11.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,11.0,0
656165,CHEMBL699196,Concentration inhibiting 50% of the copper induced lipid peroxidation determined using the thiobarbituric acid reactive substance and expressed as an MDA equivalent,Oc1ccc2c(c1)OC=C(CN1CCC(=C(c3ccc(F)cc3)c3ccc(F)cc3)CC1)O2,,,CHEMBL1134682,J Med Chem,2001,CHEMBL338011,,CHEMBL338011,,243425,<,1,1,<,,IC50,nM,100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,M,UO_0000065,1e-07,1
235675,CHEMBL873083,Inhibitory concentration against U 46619 induced aggregation of human washed platelets(WP),O=C(O)CCCCCc1cnccc1CCNS(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1150530,Bioorg Med Chem Lett,1992,CHEMBL298009,,CHEMBL298009,6.71,68650,=,1,1,=,,IC50,nM,195.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.195,1
118055,CHEMBL733698,Inhibition of LPS-stimulated TNF-alpha production in monocyte cells,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136271,Bioorg Med Chem Lett,2003,CHEMBL328614,,CHEMBL328614,9.0,174931,=,1,1,=,,IC50,nM,1.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,1.0,0
929892,CHEMBL821741,In vitro cytotoxicity in Human ovary tumor cells,O=c1c2cccc3c2c(nn1-c1ccccc1[N+](=O)[O-])-c1ccccc1-3,,,CHEMBL1145129,J Med Chem,2003,CHEMBL342445,,CHEMBL342445,,272369,>,1,1,>,,IC50,ug.mL-1,5.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,5.0,0
451832,CHEMBL697158,In vitro inhibitory potency against human gel filtered platelet (GFP) aggregation,CC(C)(C)C#C[C@@H](CC(=O)O)NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1,,,CHEMBL1132284,J Med Chem,1999,CHEMBL147389,,CHEMBL147389,7.1,292276,=,1,1,=,,IC50,nM,80.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.08,1
36008,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(c2nc3ccccc3s2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203075,,CHEMBL111842,8.31,208581,=,1,1,=,,IC50,nM,4.88,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,4.88,0
703459,CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),COC(=O)c1ccccc1OCCCOc1cc2c(cc1O)CCO2,,,CHEMBL1124454,J Med Chem,1989,CHEMBL7685,,CHEMBL7685,7.33,2370,=,1,1,=,,IC50,nM,47.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,47.0,1
665997,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),OC1(c2cccc(COc3ccc4c(-c5ccoc5)cc(C5=NCCO5)cc4c3)c2)CCOCC1,,,CHEMBL1129067,J Med Chem,1996,CHEMBL129056,,CHEMBL129056,8.52,245869,=,1,1,=,,IC50,nM,3.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,3.0,0
1197737,CHEMBL873099,Concentration which cause half-maximal growth inhibition of human A549 lung carcinoma cell line,CCCCCCCCCCCCCC(=O)O[C@@]12[C@H](OC(C)=O)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@]4(C)C(=O)C(C)=C[C@@H]34)[C@@H]1C2(C)C,,,CHEMBL1124395,J Med Chem,1989,CHEMBL344671,,CHEMBL344671,8.7,262670,=,1,1,=,,IC50,nM,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.002,0
1196664,CHEMBL871976,Inhibition of LPS/IFN-gamma stimulated TNF-alpha release in human peripheral blood mononuclear cells after 3h of incubation.,C[C@H](Nc1nccc(-n2c(-c3ccc(F)cc3)nc3nc(N4CCN(C)CC4)ccc32)n1)c1ccccc1,,,CHEMBL1147483,Bioorg Med Chem Lett,2004,CHEMBL119952,,CHEMBL119952,9.0,227462,=,1,1,=,,IC50,nM,1.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.001,0
53304,CHEMBL763559,Concentration required for maximal in vitro inhibition of aggregation of human platelet rich plasma (hPRP),COc1ccccc1CNC(=N)c1ccc(C2=NO[C@@H](CC(=O)NC[C@H](NS(=O)(=O)c3c(C)noc3C)C(=O)O)C2)cc1,,,CHEMBL1133917,Bioorg Med Chem Lett,2001,CHEMBL304948,,CHEMBL304948,7.26,123892,=,1,1,=,,IC50,nM,55.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.055,1
279259,CHEMBL698828,Compound was evaluated for the inhibition of CRF-stimulated cyclic adenosine monophosphate production,CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl,,,CHEMBL1129375,J Med Chem,1996,CHEMBL45281,,CHEMBL45281,7.0,263504,=,1,1,=,,IC50,nM,100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,100.0,1
34779,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,CCC(CC)CN1CCC(n2nnnc2CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203039,,CHEMBL111437,10.92,208557,=,1,1,=,,IC50,nM,0.012,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.012,0
566742,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NC2CCCCC2)co1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL31334,,CHEMBL31334,8.52,47521,=,1,1,=,,IC50,nM,3.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,3.0,0
589247,CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,CCCS(=O)(=O)N[C@@H](CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,CHEMBL275370,,CHEMBL1183000,7.77,21797,=,1,1,=,,IC50,nM,17.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.017,0
669788,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),CC1OC(=O)c2cc3cc(OCc4cccc(C5(O)CCOCC5)c4)ccc3c(-c3ccccc3)c21,,,CHEMBL1129067,J Med Chem,1996,CHEMBL338549,,CHEMBL338549,6.82,245853,=,1,1,=,,IC50,nM,150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,150.0,1
391883,CHEMBL760709,Ability to block Glycoprotein IIb-IIIa was measured by inhibiting ADP induced human platelet aggregation (5 uM),N=C(N)c1ccc(NC(=O)c2ccc3c(c2)CCN(CC(=O)O)C3=O)cc1,,,CHEMBL1130079,J Med Chem,1997,CHEMBL292795,,CHEMBL292795,7.05,114224,=,1,1,=,,IC50,nM,90.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.09,1
221451,CHEMBL842872,Compound was tested for its in vitro activity in the inhibition of platelet aggregation using human platelet rich plasma,Cc1cccc(S(=O)(=O)N[C@@H](CNC(=O)C[C@@H]2C[C@H](c3ccc(C(=N)N)cc3)N(C(C)C)O2)C(=O)O)c1.Cl,,,CHEMBL1131698,Bioorg Med Chem Lett,1999,CHEMBL555326,,CHEMBL1195778,6.85,302043,=,1,1,=,,IC50,nM,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.14,1
1024270,CHEMBL702050,Ability to inhibit platelet aggregation of human platelet-rich plasma (PRP) induced by 800 uM of AA-IPA (arachidonic acid),O=C(O)CCC/C=C/CC1C2CCC(O2)C1CNC(=O)CNC(=O)CCCCC1CCCCC1,,,CHEMBL1124904,J Med Chem,1990,CHEMBL312732,,CHEMBL312732,6.8,147466,=,1,1,=,,IC50,nM,160.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,uM,UO_0000065,0.16,1
745833,CHEMBL701818,Inhibition of human mixed lymphocyte response (MLR),CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/C3CC[C@@H](OCC(=O)Nc4cccc(C(F)(F)F)c4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,,,CHEMBL1131619,J Med Chem,1998,CHEMBL262844,,CHEMBL262844,9.85,83911,=,1,1,=,,IC50,nM,0.14,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.14,0
416224,CHEMBL699491,In vitro inhibition of collagen-induced platelet aggregation in human platelet rich plasma,COC(=O)Cc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1,,,CHEMBL1121768,J Med Chem,1981,CHEMBL37380,,CHEMBL37380,,58392,=,1,1,=,,IC50,ug.mL-1,0.0001,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ng ml-1,UO_0000274,0.1,0
571854,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCCO)co1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL30727,,CHEMBL30727,7.82,47563,=,1,1,=,,IC50,nM,15.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,15.0,0
1099586,CHEMBL872818,In vitro inhibition of ADP-induced platelet aggregation in human platelet rich plasma.,CCCCC[C@](C)(O)/C=C/C1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,,,CHEMBL1122225,J Med Chem,1983,CHEMBL355602,,CHEMBL355602,,327324,=,1,1,=,,IC50,ug.mL-1,0.32,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ng ml-1,UO_0000274,320.0,0
553960,CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,CS(=O)(=O)O.Cc1noc(C)c1S(=O)(=O)N[C@H](CNC(=O)C[C@@H]1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,,,CHEMBL1132701,J Med Chem,1999,CHEMBL276358,,CHEMBL1183022,6.92,21821,=,1,1,=,,IC50,nM,120.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.12,1
69963,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=S(=O)(CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(Cc2ccccc2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203085,,CHEMBL109740,10.38,208530,=,1,1,=,,IC50,nM,0.042,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.042,0
1025476,CHEMBL702050,Ability to inhibit platelet aggregation of human platelet-rich plasma (PRP) induced by 800 uM of AA-IPA (arachidonic acid),CCCCCCCC(=O)NCC(=O)NCC1C2CCC(O2)C1C/C=C/CCCC(=O)O,,,CHEMBL1124904,J Med Chem,1990,CHEMBL81263,,CHEMBL81263,6.75,147452,=,1,1,=,,IC50,nM,180.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,uM,UO_0000065,0.18,1
811125,CHEMBL700452,Tested for the inhibition of 20-HETE production from arachidonic acid (AA) by human renal microsomes,CCc1ccc(N/C=N/O)cc1,,,CHEMBL1133849,Bioorg Med Chem Lett,2001,CHEMBL101296,,CHEMBL101296,8.18,189368,=,1,1,=,,IC50,nM,6.6,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,6.6,0
1084592,CHEMBL768060,Inhibition of ADP-induced platelet aggregation in human platelet rich citreated plasma in presence of 10-20 uM ADP.,CC(=O)NCSC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(=O)NCC(=O)N[C@@H](CSCNC(C)=O)C(=O)NCC(=O)NCC(=O)N[C@@H](CSN1CC(=O)NCCOCOCCNC(=O)C1)C(N)=O,,,CHEMBL1129533,J Med Chem,1996,CHEMBL265006,,CHEMBL265006,7.16,43603,=,1,1,=,,IC50,nM,70.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.07,1
613415,CHEMBL702141,Inhibition of human vascular smooth muscle proliferation was determined,Cc1cc(C)c(S(=O)(=O)N[C@@H](CCC(=O)N2CCN(c3cccc(NC4=NCCCN4)c3)CC2)C(=O)O)c(C)c1,,,CHEMBL1146737,Bioorg Med Chem Lett,2004,CHEMBL86094,,CHEMBL86094,,155713,>,1,1,>,,IC50,nM,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,10.0,0
1132122,CHEMBL761040,Effect on production of LTB4 in human polymorphonuclear leukocytes,CC[C@@H](CSCc1c2c3c(c(OCc4ccc(-c5ccccc5)cn4)ccc3n1Cc1ccc(Cl)cc1)CC(C)S2)C(=O)O,,,CHEMBL1127635,J Med Chem,1994,CHEMBL278632,,CHEMBL278632,8.15,18617,=,1,1,=,,IC50,nM,7.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,7.0,0
124185,CHEMBL701920,Inhibition of LPS-induced TNF-alpha production in human whole blood.,CCN(c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1)[C@H](C)c1ccccc1,,,CHEMBL1136601,Bioorg Med Chem Lett,2003,CHEMBL165687,,CHEMBL165687,6.7,321501,=,1,1,=,,IC50,nM,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.2,1
69951,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,COc1ccc(CN2CCN(S(=O)(=O)CCCOc3ccc4[nH]c5nc(O)nc-5cc4c3)CC2)cc1.Cl,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203077,,CHEMBL324182,9.34,208570,=,1,1,=,,IC50,nM,0.46,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.46,0
646505,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),O=C1OCc2c1cc1cc(OCc3cccc(C4(O)CCOCC4)c3)ccc1c2-c1ccoc1,,,CHEMBL1129067,J Med Chem,1996,CHEMBL129018,,CHEMBL129018,8.7,245877,=,1,1,=,,IC50,nM,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,2.0,0
69958,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.Oc1nc2cc3cc(OCCCc4nnnn4C4CCN(CC5CCCCC5)CC4)ccc3[nH]c-2n1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203053,,CHEMBL109958,10.8,208548,=,1,1,=,,IC50,nM,0.016,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.016,0
583920,CHEMBL878710,Tested for Concentration required for the inhibition of ADP-induced aggregation of human platelets,CC#CCC(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC2Oc3c(CCCC(=O)[O-])cccc3[C@@H]21.[Na+],,,CHEMBL1132727,Bioorg Med Chem Lett,2000,CHEMBL94694,,CHEMBL1205415,8.37,174246,=,1,1,=,,IC50,nM,4.3,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,4.3,0
60840,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCC2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203020,,CHEMBL110162,10.03,208534,=,1,1,=,,IC50,nM,0.094,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.094,0
1403925,CHEMBL834790,Inhibitory concentration against gel filtered platelet aggregation induced by alpha thrombin,CN[C@H](Cc1ccccc1)C(=O)N1CCCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,,,CHEMBL1142732,J Med Chem,2005,CHEMBL361822,,CHEMBL361822,8.0,361084,=,1,1,=,,IC50,nM,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,10.0,0
748393,CHEMBL701818,Inhibition of human mixed lymphocyte response (MLR),CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/C3CC[C@@H](OCC(=O)Nc4ccc(N5CCOCC5)cc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,,,CHEMBL1131619,J Med Chem,1998,CHEMBL385686,,CHEMBL385686,9.24,83906,=,1,1,=,,IC50,nM,0.58,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.58,0
